"Chr","KRAB_ZNFs","TEs","distance","pos_or_neg"
"2624","7","ZNF746","AluSq2",94368364,"neg"
"2625","7","ZNF746","AluSq2",94359474,"neg"
"2626","7","ZNF746","AluSq2",94358796,"neg"
"2627","7","ZNF746","AluSq2",94282488,"neg"
"2628","7","ZNF746","AluSq2",94227987,"neg"
"2629","7","ZNF746","AluSq2",94109195,"neg"
"2630","7","ZNF746","AluSq2",94054414,"neg"
"2631","7","ZNF746","AluSq2",93769152,"neg"
"2632","7","ZNF746","AluSq2",93755015,"neg"
"2633","7","ZNF746","AluSq2",93711587,"neg"
"2634","7","ZNF746","AluSq2",93702550,"neg"
"2635","7","ZNF746","AluSq2",93667713,"neg"
"2636","7","ZNF746","AluSq2",93663998,"neg"
"2637","7","ZNF746","AluSq2",93658250,"neg"
"2638","7","ZNF746","AluSq2",93618135,"neg"
"2639","7","ZNF746","AluSq2",143612595,"neg"
"2640","7","ZNF746","AluSq2",143610008,"neg"
"2641","7","ZNF746","AluSq2",93562828,"neg"
"2642","7","ZNF746","AluSq2",143607503,"neg"
"2643","7","ZNF746","AluSq2",93517442,"neg"
"2644","7","ZNF746","AluSq2",93500582,"neg"
"2645","7","ZNF746","MER4B-int",93473128,"neg"
"2646","7","ZNF746","MER4B-int",93472479,"neg"
"2647","7","ZNF746","AluSq2",93469240,"neg"
"2648","7","ZNF746","AluSq2",93461092,"neg"
"2649","7","ZNF746","AluSq2",93397538,"neg"
"2650","7","ZNF746","AluSq2",93382900,"neg"
"2651","7","ZNF746","AluSq2",143590471,"neg"
"2652","7","ZNF746","AluSq2",143590150,"neg"
"2653","7","ZNF746","AluSq2",93348118,"neg"
"2654","7","ZNF746","AluSq2",93306426,"neg"
"2655","7","ZNF746","AluSq2",93304275,"neg"
"2656","7","ZNF746","AluSq2",93293341,"neg"
"2657","7","ZNF746","AluSq2",93281230,"neg"
"2658","7","ZNF746","AluSq2",93275367,"neg"
"2659","7","ZNF746","AluSq2",93251103,"neg"
"2660","7","ZNF746","AluSq2",93243026,"neg"
"2661","7","ZNF746","AluSq2",93241998,"neg"
"2662","7","ZNF746","AluSq2",93235009,"neg"
"2663","7","ZNF746","AluSq2",93199177,"neg"
"2664","7","ZNF746","AluSq2",93170896,"neg"
"2665","7","ZNF746","AluSq2",93168596,"neg"
"2666","7","ZNF746","AluSq2",93148374,"neg"
"2667","7","ZNF746","AluSq2",93143844,"neg"
"2668","7","ZNF746","AluSq2",93136312,"neg"
"2669","7","ZNF746","AluSq2",93045440,"neg"
"2670","7","ZNF746","AluSq2",143557018,"neg"
"2671","7","ZNF746","AluSq2",93040546,"neg"
"2672","7","ZNF746","AluSq2",93017520,"neg"
"2673","7","ZNF746","AluSq2",93016197,"neg"
"2674","7","ZNF746","AluSq2",93007027,"neg"
"2675","7","ZNF746","AluSq2",93006032,"neg"
"2676","7","ZNF746","AluSq2",93003238,"neg"
"2677","7","ZNF746","AluSq2",92997283,"neg"
"2678","7","ZNF746","AluSq2",92971386,"neg"
"2679","7","ZNF746","AluSq2",143548199,"neg"
"2680","7","ZNF746","AluSq2",92934738,"neg"
"2681","7","ZNF746","AluSq2",143545518,"neg"
"2682","7","ZNF746","AluSq2",143545037,"neg"
"2683","7","ZNF746","AluSq2",92883806,"neg"
"2684","7","ZNF746","AluSq2",92867595,"neg"
"2685","7","ZNF746","AluSq2",92857141,"neg"
"2686","7","ZNF746","AluSq2",92824267,"neg"
"2687","7","ZNF746","AluSq2",92809410,"neg"
"2688","7","ZNF746","AluSq2",92766553,"neg"
"2689","7","ZNF746","AluSq2",92765305,"neg"
"2690","7","ZNF746","AluSq2",92763922,"neg"
"2691","7","ZNF746","AluSq2",92761291,"neg"
"2692","7","ZNF746","AluSq2",92741984,"neg"
"2693","7","ZNF746","AluSq2",92739870,"neg"
"2694","7","ZNF746","AluSq2",92707769,"neg"
"2695","7","ZNF746","AluSq2",92704336,"neg"
"2696","7","ZNF746","AluSq2",92693615,"neg"
"2697","7","ZNF746","AluSq2",92693080,"neg"
"2698","7","ZNF746","AluSq2",92651463,"neg"
"2699","7","ZNF746","AluSq2",92632368,"neg"
"2700","7","ZNF746","AluSq2",92581868,"neg"
"2701","7","ZNF746","AluSq2",92563566,"neg"
"2702","7","ZNF746","AluSq2",92541312,"neg"
"2703","7","ZNF746","AluSq2",92529159,"neg"
"2704","7","ZNF746","AluSq2",92461022,"neg"
"2705","7","ZNF746","AluSq2",143497465,"neg"
"2706","7","ZNF746","AluSq2",92441404,"neg"
"2707","7","ZNF746","AluSq2",92429387,"neg"
"2708","7","ZNF746","AluSq2",92396846,"neg"
"2709","7","ZNF746","AluSq2",92357044,"neg"
"2710","7","ZNF746","AluSq2",92348757,"neg"
"2711","7","ZNF746","AluSq2",92332037,"neg"
"2712","7","ZNF746","AluSq2",92316483,"neg"
"2713","7","ZNF746","AluSq2",92316157,"neg"
"2714","7","ZNF746","AluSq2",92308476,"neg"
"2715","7","ZNF746","AluSq2",92306533,"neg"
"2716","7","ZNF746","AluSq2",92296972,"neg"
"2717","7","ZNF746","AluSq2",92257353,"neg"
"2718","7","ZNF746","AluSq2",92247539,"neg"
"2719","7","ZNF746","AluSq2",92233749,"neg"
"2720","7","ZNF746","AluSq2",92223379,"neg"
"2721","7","ZNF746","AluSq2",92219124,"neg"
"2722","7","ZNF746","AluSq2",92207380,"neg"
"2723","7","ZNF746","AluSq2",92195375,"neg"
"2724","7","ZNF746","AluSq2",92189320,"neg"
"2725","7","ZNF746","AluSq2",92167658,"neg"
"2726","7","ZNF746","AluSq2",92135779,"neg"
"2727","7","ZNF746","AluSq2",143465157,"neg"
"2728","7","ZNF746","AluSq2",92122651,"neg"
"2729","7","ZNF746","AluSq2",92108611,"neg"
"2730","7","ZNF746","AluSq2",92099580,"neg"
"2731","7","ZNF746","AluSq2",92079146,"neg"
"2732","7","ZNF746","AluSq2",92054629,"neg"
"2733","7","ZNF746","AluSq2",92004479,"neg"
"2734","7","ZNF746","AluSq2",92000996,"neg"
"2735","7","ZNF746","AluSq2",91957100,"neg"
"2736","7","ZNF746","AluSq2",91953550,"neg"
"2737","7","ZNF746","AluSq2",91942640,"neg"
"2738","7","ZNF746","AluSq2",91918701,"neg"
"2739","7","ZNF746","AluSq2",91918381,"neg"
"2740","7","ZNF746","AluSq2",143439911,"neg"
"2741","7","ZNF746","AluSq2",91843428,"neg"
"2742","7","ZNF746","AluSq2",91841339,"neg"
"2743","7","ZNF746","AluSq2",91839415,"neg"
"2744","7","ZNF746","AluSq2",91801922,"neg"
"2745","7","ZNF746","AluSq2",91788045,"neg"
"2746","7","ZNF746","MER58C",91782089,"neg"
"2747","7","ZNF746","AluSq2",91781784,"neg"
"2748","7","ZNF746","MER58C",91781742,"neg"
"2749","7","ZNF746","AluSq2",91756212,"neg"
"2750","7","ZNF746","AluSq2",91709566,"neg"
"2751","7","ZNF746","AluSq2",91708466,"neg"
"2752","7","ZNF746","AluSq2",91705027,"neg"
"2753","7","ZNF746","AluSq2",91674064,"neg"
"2754","7","ZNF746","AluSq2",91663083,"neg"
"2755","7","ZNF746","AluSq2",91625498,"neg"
"2756","7","ZNF746","AluSq2",91503271,"neg"
"2757","7","ZNF746","AluSq2",91465143,"neg"
"2758","7","ZNF746","AluSq2",91446544,"neg"
"2759","7","ZNF746","AluSq2",91446010,"neg"
"2760","7","ZNF746","AluSq2",91434083,"neg"
"2761","7","ZNF746","AluSq2",143395386,"neg"
"2762","7","ZNF746","AluSq2",91365782,"neg"
"2763","7","ZNF746","AluSq2",91364199,"neg"
"2764","7","ZNF746","AluSq2",91309929,"neg"
"2765","7","ZNF746","LTR39-int",143383819,"neg"
"2766","7","ZNF746","AluSq2",91299082,"neg"
"2767","7","ZNF746","AluSq2",91298540,"neg"
"2768","7","ZNF746","AluSq2",143366029,"neg"
"2769","7","ZNF746","AluSq2",143357175,"neg"
"2770","7","ZNF746","AluSq2",143344501,"neg"
"2771","7","ZNF746","AluSq2",143328109,"neg"
"2772","7","ZNF746","AluSq2",143325800,"neg"
"2773","7","ZNF746","AluSq2",143324259,"neg"
"2774","7","ZNF746","AluSq2",143274905,"neg"
"2775","7","ZNF746","AluSq2",143271615,"neg"
"2776","7","ZNF746","AluSq2",143268817,"neg"
"2777","7","ZNF746","AluSq2",143256869,"neg"
"2778","7","ZNF746","AluSq2",143245118,"neg"
"2779","7","ZNF746","AluSq2",143225869,"neg"
"2780","7","ZNF746","AluSq2",143203235,"neg"
"2781","7","ZNF746","AluSq2",143187374,"neg"
"2782","7","ZNF746","AluSq2",143167759,"neg"
"2783","7","ZNF746","AluSq2",143158206,"neg"
"2784","7","ZNF746","AluSq2",143140814,"neg"
"2785","7","ZNF746","AluSq2",143137635,"neg"
"2786","7","ZNF746","AluSq2",143123612,"neg"
"2787","7","ZNF746","AluSq2",143120280,"neg"
"2788","7","ZNF746","AluSq2",143101703,"neg"
"2789","7","ZNF746","AluSq2",143100748,"neg"
"2790","7","ZNF746","AluSq2",143090306,"neg"
"2791","7","ZNF746","AluSq2",143065472,"neg"
"2792","7","ZNF746","AluSq2",88100404,"neg"
"2793","7","ZNF746","AluSq2",143062660,"neg"
"2794","7","ZNF746","AluSq2",143043227,"neg"
"2795","7","ZNF746","HERV16-int",143035446,"neg"
"2796","7","ZNF746","HERV16-int",143034867,"neg"
"2797","7","ZNF746","HERV16-int",143034478,"neg"
"2798","7","ZNF746","HERV16-int",143034099,"neg"
"2799","7","ZNF746","HERV16-int",143033364,"neg"
"2800","7","ZNF746","HERV16-int",143032866,"neg"
"2801","7","ZNF746","HERV16-int",143032673,"neg"
"2802","7","ZNF746","HERV16-int",143031781,"neg"
"2803","7","ZNF746","HERV16-int",143031049,"neg"
"2804","7","ZNF746","AluSq2",143029626,"neg"
"2805","7","ZNF746","AluSq2",143026715,"neg"
"2806","7","ZNF746","AluSq2",87506794,"neg"
"2807","7","ZNF746","MER58C",142995539,"neg"
"2808","7","ZNF746","AluSq2",87395252,"neg"
"2809","7","ZNF746","AluSq2",142947905,"neg"
"2810","7","ZNF746","AluSq2",142945379,"neg"
"2811","7","ZNF746","AluSq2",142935243,"neg"
"2812","7","ZNF746","AluSq2",142933494,"neg"
"2813","7","ZNF746","AluSq2",142932552,"neg"
"2814","7","ZNF746","AluSq2",86698288,"neg"
"2815","7","ZNF746","AluSq2",86625897,"neg"
"2816","7","ZNF746","AluSq2",86581510,"neg"
"2817","7","ZNF746","AluSq2",86572641,"neg"
"2818","7","ZNF746","AluSq2",86571247,"neg"
"2819","7","ZNF746","AluSq2",86569087,"neg"
"2820","7","ZNF746","AluSq2",86553091,"neg"
"2821","7","ZNF746","AluSq2",86550302,"neg"
"2822","7","ZNF746","AluSq2",142904269,"neg"
"2823","7","ZNF746","AluSq2",86489314,"neg"
"2824","7","ZNF746","AluSq2",86440260,"neg"
"2825","7","ZNF746","AluSq2",86436743,"neg"
"2826","7","ZNF746","AluSq2",86398436,"neg"
"2827","7","ZNF746","AluSq2",86389359,"neg"
"2828","7","ZNF746","AluSq2",86377814,"neg"
"2829","7","ZNF746","LTR39-int",86346390,"neg"
"2830","7","ZNF746","AluSq2",86345043,"neg"
"2831","7","ZNF746","AluSq2",86330660,"neg"
"2832","7","ZNF746","AluSq2",86325553,"neg"
"2833","7","ZNF746","LTR39-int",86324401,"neg"
"2834","7","ZNF746","AluSq2",86292782,"neg"
"2835","7","ZNF746","AluSq2",86281142,"neg"
"2836","7","ZNF746","AluSq2",142878953,"neg"
"2837","7","ZNF746","AluSq2",86235345,"neg"
"2838","7","ZNF746","AluSq2",86231820,"neg"
"2839","7","ZNF746","AluSq2",86179926,"neg"
"2840","7","ZNF746","AluSq2",86155397,"neg"
"2841","7","ZNF746","AluSq2",86134904,"neg"
"2842","7","ZNF746","AluSq2",142865987,"neg"
"2843","7","ZNF746","AluSq2",86125814,"neg"
"2844","7","ZNF746","AluSq2",86122854,"neg"
"2845","7","ZNF746","MER58C",142864924,"neg"
"2846","7","ZNF746","AluSq2",86111787,"neg"
"2847","7","ZNF746","AluSq2",86098648,"neg"
"2848","7","ZNF746","AluSq2",86066774,"neg"
"2849","7","ZNF746","AluSq2",86045148,"neg"
"2850","7","ZNF746","AluSq2",86039076,"neg"
"2851","7","ZNF746","AluSq2",86027078,"neg"
"2852","7","ZNF746","AluSq2",86015342,"neg"
"2853","7","ZNF746","AluSq2",86011079,"neg"
"2854","7","ZNF746","AluSq2",86000716,"neg"
"2855","7","ZNF746","AluSq2",85986884,"neg"
"2856","7","ZNF746","AluSq2",85977053,"neg"
"2857","7","ZNF746","AluSq2",85938099,"neg"
"2858","7","ZNF746","AluSq2",85928454,"neg"
"2859","7","ZNF746","AluSq2",85926491,"neg"
"2860","7","ZNF746","AluSq2",85917057,"neg"
"2861","7","ZNF746","AluSq2",85916730,"neg"
"2862","7","ZNF746","AluSq2",85912853,"neg"
"2863","7","ZNF746","AluSq2",85903790,"neg"
"2864","7","ZNF746","AluSq2",85886910,"neg"
"2865","7","ZNF746","AluSq2",85878604,"neg"
"2866","7","ZNF746","AluSq2",85871295,"neg"
"2867","7","ZNF746","AluSq2",142836375,"neg"
"2868","7","ZNF746","AluSq2",85828783,"neg"
"2869","7","ZNF746","AluSq2",85720822,"neg"
"2870","7","ZNF746","AluSq2",85714270,"neg"
"2871","7","ZNF746","AluSq2",85713591,"neg"
"2872","7","ZNF746","MER101",142821525,"neg"
"2873","7","ZNF746","AluSq2",85676946,"neg"
"2874","7","ZNF746","AluSq2",85619657,"neg"
"2875","7","ZNF746","AluSq2",85610926,"neg"
"2876","7","ZNF746","AluSq2",85560438,"neg"
"2877","7","ZNF746","AluSq2",142807442,"neg"
"2878","7","ZNF746","AluSq2",85511227,"neg"
"2879","7","ZNF746","AluSq2",85509186,"neg"
"2880","7","ZNF746","AluSq2",85505413,"neg"
"2881","7","ZNF746","AluSq2",142802684,"neg"
"2882","7","ZNF746","AluSq2",85473694,"neg"
"2883","7","ZNF746","AluSq2",85472731,"neg"
"2884","7","ZNF746","AluSq2",85463485,"neg"
"2885","7","ZNF746","AluSq2",142798297,"neg"
"2886","7","ZNF746","AluSq2",142794727,"neg"
"2887","7","ZNF746","AluSq2",85406235,"neg"
"2888","7","ZNF746","AluSq2",85361982,"neg"
"2889","7","ZNF746","AluSq2",142788246,"neg"
"2890","7","ZNF746","AluSq2",85340584,"neg"
"2891","7","ZNF746","AluSq2",142780426,"neg"
"2892","7","ZNF746","AluSq2",85266292,"neg"
"2893","7","ZNF746","AluSq2",85235069,"neg"
"2894","7","ZNF746","AluSq2",142775426,"neg"
"2895","7","ZNF746","AluSq2",85224219,"neg"
"2896","7","ZNF746","AluSq2",85215908,"neg"
"2897","7","ZNF746","AluSq2",85197435,"neg"
"2898","7","ZNF746","AluSq2",85185079,"neg"
"2899","7","ZNF746","AluSq2",85182238,"neg"
"2900","7","ZNF746","AluSq2",142769831,"neg"
"2901","7","ZNF746","AluSq2",85159503,"neg"
"2902","7","ZNF746","AluSq2",142768115,"neg"
"2903","7","ZNF746","AluSq2",142767157,"neg"
"2904","7","ZNF746","AluSq2",85143374,"neg"
"2905","7","ZNF746","AluSq2",142766933,"neg"
"2906","7","ZNF746","AluSq2",85133919,"neg"
"2907","7","ZNF746","AluSq2",85117040,"neg"
"2908","7","ZNF746","AluSq2",85116552,"neg"
"2909","7","ZNF746","AluSq2",142761465,"neg"
"2910","7","ZNF746","AluSq2",142759715,"neg"
"2911","7","ZNF746","AluSq2",85068002,"neg"
"2912","7","ZNF746","AluSq2",142758692,"neg"
"2913","7","ZNF746","AluSq2",85045268,"neg"
"2914","7","ZNF746","AluSq2",142756005,"neg"
"2915","7","ZNF746","AluSq2",142751690,"neg"
"2916","7","ZNF746","AluSq2",84957337,"neg"
"2917","7","ZNF746","AluSq2",84945659,"neg"
"2918","7","ZNF746","AluSq2",84897895,"neg"
"2919","7","ZNF746","AluSq2",84798439,"neg"
"2920","7","ZNF746","AluSq2",84792942,"neg"
"2921","7","ZNF746","AluSq2",84788146,"neg"
"2922","7","ZNF746","AluSq2",84769275,"neg"
"2923","7","ZNF746","AluSq2",84768306,"neg"
"2924","7","ZNF746","AluSq2",84751859,"neg"
"2925","7","ZNF746","AluSq2",142725423,"neg"
"2926","7","ZNF746","AluSq2",84698534,"neg"
"2927","7","ZNF746","AluSq2",84694068,"neg"
"2928","7","ZNF746","AluSq2",84688754,"neg"
"2929","7","ZNF746","AluSq2",84688557,"neg"
"2930","7","ZNF746","AluSq2",84674013,"neg"
"2931","7","ZNF746","AluSq2",84668798,"neg"
"2932","7","ZNF746","AluSq2",84642128,"neg"
"2933","7","ZNF746","AluSq2",84628817,"neg"
"2934","7","ZNF746","AluSq2",84618956,"neg"
"2935","7","ZNF746","AluSq2",84541964,"neg"
"2936","7","ZNF746","AluSq2",84490424,"neg"
"2937","7","ZNF746","AluSq2",84474904,"neg"
"2938","7","ZNF746","AluSq2",84461217,"neg"
"2939","7","ZNF746","AluSq2",84429150,"neg"
"2940","7","ZNF746","AluSq2",84406895,"neg"
"2941","7","ZNF746","AluSq2",84392714,"neg"
"2942","7","ZNF746","AluSq2",84382723,"neg"
"2943","7","ZNF746","AluSq2",84372705,"neg"
"2944","7","ZNF746","AluSq2",84356891,"neg"
"2945","7","ZNF746","AluSq2",84344244,"neg"
"2946","7","ZNF746","AluSq2",84317731,"neg"
"2947","7","ZNF746","AluSq2",84310027,"neg"
"2948","7","ZNF746","AluSq2",84302446,"neg"
"2949","7","ZNF746","AluSq2",84295253,"neg"
"2950","7","ZNF746","AluSq2",84267263,"neg"
"2951","7","ZNF746","AluSq2",84249526,"neg"
"2952","7","ZNF746","AluSq2",84176217,"neg"
"2953","7","ZNF746","AluSq2",84112565,"neg"
"2954","7","ZNF746","UCON5",84096751,"neg"
"2955","7","ZNF746","AluSq2",84030757,"neg"
"2956","7","ZNF746","AluSq2",142651166,"neg"
"2957","7","ZNF746","AluSq2",83979963,"neg"
"2958","7","ZNF746","AluSq2",83976163,"neg"
"2959","7","ZNF746","AluSq2",142648860,"neg"
"2960","7","ZNF746","AluSq2",83956262,"neg"
"2961","7","ZNF746","AluSq2",83947991,"neg"
"2962","7","ZNF746","AluSq2",83943631,"neg"
"2963","7","ZNF746","AluSq2",83934687,"neg"
"2964","7","ZNF746","AluSq2",83924872,"neg"
"2965","7","ZNF746","AluSq2",83908589,"neg"
"2966","7","ZNF746","AluSq2",83901838,"neg"
"2967","7","ZNF746","AluSq2",83882661,"neg"
"2968","7","ZNF746","AluSq2",83853013,"neg"
"2969","7","ZNF746","AluSq2",83847738,"neg"
"2970","7","ZNF746","AluSq2",83847533,"neg"
"2971","7","ZNF746","AluSq2",83834445,"neg"
"2972","7","ZNF746","AluSq2",83810644,"neg"
"2973","7","ZNF746","AluSq2",83761080,"neg"
"2974","7","ZNF746","AluSq2",83747045,"neg"
"2975","7","ZNF746","AluSq2",83706990,"neg"
"2976","7","ZNF746","AluSq2",83691194,"neg"
"2977","7","ZNF746","AluSq2",83666703,"neg"
"2978","7","ZNF746","LTR88c",83653969,"neg"
"2979","7","ZNF746","AluSq2",83650663,"neg"
"2980","7","ZNF746","AluSq2",83642329,"neg"
"2981","7","ZNF746","AluSq2",83642008,"neg"
"2982","7","ZNF746","AluSq2",83606876,"neg"
"2983","7","ZNF746","AluSq2",83606518,"neg"
"2984","7","ZNF746","AluSq2",83596432,"neg"
"2985","7","ZNF746","AluSq2",83583554,"neg"
"2986","7","ZNF746","AluSq2",83556509,"neg"
"2987","7","ZNF746","AluSq2",83535958,"neg"
"2988","7","ZNF746","AluSq2",142604926,"neg"
"2989","7","ZNF746","AluSq2",83520432,"neg"
"2990","7","ZNF746","AluSq2",83515527,"neg"
"2991","7","ZNF746","AluSq2",83510430,"neg"
"2992","7","ZNF746","AluSq2",83501792,"neg"
"2993","7","ZNF746","MER58C",83432939,"neg"
"2994","7","ZNF746","MER58C",83405699,"neg"
"2995","7","ZNF746","AluSq2",83395701,"neg"
"2996","7","ZNF746","MER58C",83376956,"neg"
"2997","7","ZNF746","AluSq2",83372326,"neg"
"2998","7","ZNF746","AluSq2",83354584,"neg"
"2999","7","ZNF746","AluSq2",83346802,"neg"
"3000","7","ZNF746","AluSq2",83318458,"neg"
"3001","7","ZNF746","AluSq2",142583959,"neg"
"3002","7","ZNF746","AluSq2",142583659,"neg"
"3003","7","ZNF746","AluSq2",83296504,"neg"
"3004","7","ZNF746","AluSq2",83286747,"neg"
"3005","7","ZNF746","AluSq2",83268937,"neg"
"3006","7","ZNF746","AluSq2",83183258,"neg"
"3007","7","ZNF746","AluSq2",83161325,"neg"
"3008","7","ZNF746","AluSq2",83139585,"neg"
"3009","7","ZNF746","AluSq2",83095158,"neg"
"3010","7","ZNF746","AluSq2",83091118,"neg"
"3011","7","ZNF746","AluSq2",83053336,"neg"
"3012","7","ZNF746","AluSq2",83046337,"neg"
"3013","7","ZNF746","AluSq2",83015077,"neg"
"3014","7","ZNF746","AluSq2",83003133,"neg"
"3015","7","ZNF746","AluSq2",82995599,"neg"
"3016","7","ZNF746","AluSq2",82995100,"neg"
"3017","7","ZNF746","AluSq2",82957805,"neg"
"3018","7","ZNF746","AluSq2",82915931,"neg"
"3019","7","ZNF746","AluSq2",142544079,"neg"
"3020","7","ZNF746","AluSq2",142543479,"neg"
"3021","7","ZNF746","AluSq2",82889719,"neg"
"3022","7","ZNF746","AluSq2",82877163,"neg"
"3023","7","ZNF746","AluSq2",82852788,"neg"
"3024","7","ZNF746","AluSq2",82849446,"neg"
"3025","7","ZNF746","AluSq2",82848813,"neg"
"3026","7","ZNF746","AluSq2",82842275,"neg"
"3027","7","ZNF746","AluSq2",82823056,"neg"
"3028","7","ZNF746","AluSq2",82781893,"neg"
"3029","7","ZNF746","AluSq2",82776669,"neg"
"3030","7","ZNF746","AluSq2",82740885,"neg"
"3031","7","ZNF746","AluSq2",82738261,"neg"
"3032","7","ZNF746","AluSq2",142526404,"neg"
"3033","7","ZNF746","AluSq2",82734742,"neg"
"3034","7","ZNF746","AluSq2",82723356,"neg"
"3035","7","ZNF746","AluSq2",82710151,"neg"
"3036","7","ZNF746","AluSq2",82693006,"neg"
"3037","7","ZNF746","AluSq2",82667376,"neg"
"3038","7","ZNF746","AluSq2",82636577,"neg"
"3039","7","ZNF746","AluSq2",148504211,"neg"
"3040","7","ZNF746","AluSq2",82583349,"neg"
"3041","7","ZNF746","AluSq2",82579766,"neg"
"3042","7","ZNF746","AluSq2",82562856,"neg"
"3043","7","ZNF746","AluSq2",82561830,"neg"
"3044","7","ZNF746","MER58C",82506135,"neg"
"3045","7","ZNF746","AluSq2",82491727,"neg"
"3046","7","ZNF746","AluSq2",82486740,"neg"
"3047","7","ZNF746","AluSq2",82480472,"neg"
"3048","7","ZNF746","AluSq2",82458777,"neg"
"3049","7","ZNF746","AluSq2",82433019,"neg"
"3050","7","ZNF746","AluSq2",82427540,"neg"
"3051","7","ZNF746","AluSq2",82412861,"neg"
"3052","7","ZNF746","AluSq2",82404855,"neg"
"3053","7","ZNF746","AluSq2",82325494,"neg"
"3054","7","ZNF746","AluSq2",82295100,"neg"
"3055","7","ZNF746","AluSq2",82270521,"neg"
"3056","7","ZNF746","AluSq2",82228975,"neg"
"3057","7","ZNF746","AluSq2",82163659,"neg"
"3058","7","ZNF746","LTR88c",82043721,"neg"
"3059","7","ZNF746","AluSq2",82022788,"neg"
"3060","7","ZNF746","AluSq2",82019982,"neg"
"3061","7","ZNF746","AluSq2",82016431,"neg"
"3062","7","ZNF746","AluSq2",82015964,"neg"
"3063","7","ZNF746","AluSq2",82011049,"neg"
"3064","7","ZNF746","AluSq2",142453329,"neg"
"3065","7","ZNF746","AluSq2",81994876,"neg"
"3066","7","ZNF746","AluSq2",81982628,"neg"
"3067","7","ZNF746","MER67B",81979097,"neg"
"3068","7","ZNF746","MER67B",81977765,"neg"
"3069","7","ZNF746","AluSq2",81944141,"neg"
"3070","7","ZNF746","MER4B-int",81943465,"neg"
"3071","7","ZNF746","MER4B-int",81943005,"neg"
"3072","7","ZNF746","AluSq2",81938415,"neg"
"3073","7","ZNF746","AluSq2",81924418,"neg"
"3074","7","ZNF746","AluSq2",81867184,"neg"
"3075","7","ZNF746","AluSq2",81859247,"neg"
"3076","7","ZNF746","AluSq2",81811275,"neg"
"3077","7","ZNF746","AluSq2",81792393,"neg"
"3078","7","ZNF746","AluSq2",81769909,"neg"
"3079","7","ZNF746","AluSq2",81754672,"neg"
"3080","7","ZNF746","AluSq2",81747904,"neg"
"3081","7","ZNF746","AluSq2",81741388,"neg"
"3082","7","ZNF746","AluSq2",81716092,"neg"
"3083","7","ZNF746","AluSq2",81708371,"neg"
"3084","7","ZNF746","AluSq2",81704180,"neg"
"3085","7","ZNF746","AluSq2",81698392,"neg"
"3086","7","ZNF746","AluSq2",81686382,"neg"
"3087","7","ZNF746","AluSq2",81682210,"neg"
"3088","7","ZNF746","AluSq2",142419816,"neg"
"3089","7","ZNF746","AluSq2",142418059,"neg"
"3090","7","ZNF746","AluSq2",81653136,"neg"
"3091","7","ZNF746","AluSq2",81589046,"neg"
"3092","7","ZNF746","AluSq2",142406609,"neg"
"3093","7","ZNF746","AluSq2",81509468,"neg"
"3094","7","ZNF746","AluSq2",81497107,"neg"
"3095","7","ZNF746","AluSq2",81487626,"neg"
"3096","7","ZNF746","AluSq2",81477868,"neg"
"3097","7","ZNF746","AluSq2",81469634,"neg"
"3098","7","ZNF746","AluSq2",148492390,"neg"
"3099","7","ZNF746","AluSq2",81440671,"neg"
"3100","7","ZNF746","AluSq2",81432958,"neg"
"3101","7","ZNF746","AluSq2",81414084,"neg"
"3102","7","ZNF746","AluSq2",81352969,"neg"
"3103","7","ZNF746","AluSq2",81300189,"neg"
"3104","7","ZNF746","AluSq2",81275813,"neg"
"3105","7","ZNF746","AluSq2",142377212,"neg"
"3106","7","ZNF746","AluSq2",81234724,"neg"
"3107","7","ZNF746","AluSq2",81191247,"neg"
"3108","7","ZNF746","AluSq2",81157896,"neg"
"3109","7","ZNF746","AluSq2",148489483,"neg"
"3110","7","ZNF746","AluSq2",81153663,"neg"
"3111","7","ZNF746","AluSq2",142367650,"neg"
"3112","7","ZNF746","MER58C",81139403,"neg"
"3113","7","ZNF746","AluSq2",81121701,"neg"
"3114","7","ZNF746","AluSq2",81113540,"neg"
"3115","7","ZNF746","AluSq2",81084039,"neg"
"3116","7","ZNF746","AluSq2",81078003,"neg"
"3117","7","ZNF746","AluSq2",81057236,"neg"
"3118","7","ZNF746","AluSq2",81043947,"neg"
"3119","7","ZNF746","AluSq2",81034165,"neg"
"3120","7","ZNF746","AluSq2",81022803,"neg"
"3121","7","ZNF746","AluSq2",81003604,"neg"
"3122","7","ZNF746","AluSq2",142348042,"neg"
"3123","7","ZNF746","AluSq2",80920363,"neg"
"3124","7","ZNF746","AluSq2",80910191,"neg"
"3125","7","ZNF746","AluSq2",80893378,"neg"
"3126","7","ZNF746","AluSq2",80889561,"neg"
"3127","7","ZNF746","AluSq2",80870801,"neg"
"3128","7","ZNF746","AluSq2",80860693,"neg"
"3129","7","ZNF746","AluSq2",80810392,"neg"
"3130","7","ZNF746","AluSq2",80799628,"neg"
"3131","7","ZNF746","AluSq2",142332116,"neg"
"3132","7","ZNF746","AluSq2",80792258,"neg"
"3133","7","ZNF746","AluSq2",80788837,"neg"
"3134","7","ZNF746","MER123",80700148,"neg"
"3135","7","ZNF746","AluSq2",142316082,"neg"
"3136","7","ZNF746","AluSq2",80616776,"neg"
"3137","7","ZNF746","AluSq2",142309322,"neg"
"3138","7","ZNF746","AluSq2",80495453,"neg"
"3139","7","ZNF746","AluSq2",80491452,"neg"
"3140","7","ZNF746","AluSq2",80488156,"neg"
